Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent,Timestamp,Day_of_Week,App_Response_Time,Website_Response_Time
garnerjustin@king.com,"0833 Brian Canyon Suite 566
Anthonymouth, VT 01329-7541",DarkCyan,34.00207092262163,11.85468192110211,37.49189221040693,2.761861926301417,461.62827839108616,2022-12-24,Saturday,0.12708104770476666,3.1215644576195127
francesjohnson@lee.com,"577 Peters Turnpike
Loriport, MA 60572-1669",Aquamarine,32.65539704223188,11.91885970932454,35.71626915951701,2.1596760229888288,382.4161078654751,2022-12-25,Sunday,1.0922008260642462,3.8128886623525964
awu@robinson.org,"0281 Dale Wells Suite 656
East Joshua, ME 73389",Brown,32.054261851184755,13.149669557991398,37.65040020345744,4.1956144126751305,561.874657668983,2022-12-26,Monday,2.8162002657415357,0.17841093161119542
xevans@hotmail.com,"13164 Miller Camp
South Deannaberg, ID 85433",DarkMagenta,33.22877226969563,12.685393899848076,36.04898625036686,2.139403004485981,444.57614413373005,2022-12-27,Tuesday,2.230565889825516,2.292189555672706
lauriewilson@jackson.com,"389 Joshua Stravenue Apt. 983
Martinezland, MN 29049",Cornsilk,32.077590044329135,10.347876945661575,39.04515569638811,3.43455972254092,401.0331352191061,2022-12-28,Wednesday,5.018210046809571,4.254327555931393
cruiz@yahoo.com,"497 Julian Brook Suite 872
Hillberg, FM 87927-5760",LightSalmon,33.981005579787784,9.316289204373824,36.91495154541398,2.8684281816397523,384.3260571375157,2022-12-29,Thursday,0.816538086491664,2.3643642848491924
tammy12@gmail.com,"78297 Brown Street Apt. 786
East Taylorfurt, AK 97246",Chocolate,34.17951756796679,12.581547729914536,35.444264696393994,3.137068975480682,527.7829957560522,2022-12-30,Friday,3.788197685008759,3.905316210890961
adamperkins@terrell.com,"2595 James Creek Apt. 571
Millerberg, HI 82236",PaleVioletRed,32.60273898042012,11.764447589452988,37.922703809566,3.5258064121952244,482.144996875768,2022-12-31,Saturday,2.8310939411080556,1.530161866525466
willie26@johnson-howard.com,"97686 Robertson Cape Suite 607
Port Veronicaside, NE 47293",Wheat,32.03054971621298,12.644202118863696,38.00182746752369,5.038107493844868,594.2744834186117,2023-01-01,Sunday,0.6449116776794291,1.2521350483622549
yvaughn@meyer.com,"9863 Dawn Court Suite 429
Lake Connie, MI 12238",OldLace,33.100357750772915,11.832112231483734,36.841491638054855,3.6122391519937,502.0925279023197,2023-01-02,Monday,2.0763090053211686,2.4272521520197627
carolfarley@gmail.com,"51173 Curtis Cliff Apt. 727
Ramoston, DE 32714-4579",SlateBlue,32.99059904291544,10.441235061603203,35.93896250240334,2.895075162804356,407.657178759326,2023-01-03,Tuesday,3.1399918262484228,3.9959677353812473
rhonda01@gmail.com,"939 Watson Run
Staceyberg, VT 58376-0454",Orchid,34.385820292995376,12.729719510423308,36.232109802584205,5.705940716620838,708.9351848669819,2023-01-04,Wednesday,4.700432882617303,1.9213162108169373
david80@knight.com,"368 Morris Ports Apt. 735
New Lisaville, GA 34271-8632",MediumAquaMarine,34.357196268204405,9.477777607959723,37.90601452014432,5.0470225513951,531.9615505451646,2023-01-05,Thursday,2.123546788311917,1.3392956840617414
aaron04@yahoo.com,"16338 Scott Corner Suite 727
West Alexandra, AR 54429",SeaGreen,33.70511279750195,10.163179060052556,37.76304108154524,4.778973636034998,521.2407802357948,2023-01-06,Friday,3.316966672436796,0.5782504290815599
kaylahenderson@hotmail.com,"Unit 1609 Box 3480
DPO AA 95185",MediumSpringGreen,32.40429504598358,11.608997936221536,38.11045690682496,2.96655888465992,447.3690271993314,2023-01-07,Saturday,4.869256387892489,4.73088427301545
mholt@hotmail.com,"486 Adams Hills
North Walter, MS 18124",LightSeaGreen,31.829346455921133,11.268259230574026,36.9569654250941,2.6689197733345025,385.152337987975,2023-01-08,Sunday,1.277784633549144,3.711300114078956
tanya20@gmail.com,"69279 Stewart Mountains
South Pamela, KS 22541-3414",DarkKhaki,31.366212167187687,11.163159542913276,37.088319364334765,3.620354588804087,430.58888255648486,2023-01-09,Monday,2.9322096328881506,2.7257940219326677
aaron89@gmail.com,"0128 Sampson Loop Suite 943
Hoffmanton, MO 02122",SaddleBrown,31.447446494127817,10.101632204781014,38.04345265084127,4.238296188412728,418.602742095224,2023-01-10,Tuesday,5.2188413970271395,2.396543127280749
hunterlucas@gmail.com,"89301 Kylie Crossroad
Petersonberg, MH 23834",Turquoise,33.58294683702328,12.76153127820102,36.90818962373682,2.4793398232086954,478.9514047578855,2023-01-11,Wednesday,5.2479133619467095,3.829454930707404
sfarley@jones.com,"0554 Powers Curve
Nathanchester, FL 06878-6336",AntiqueWhite,32.39742194430904,12.055340161330117,37.68546548721554,3.506967573635258,483.7965220614929,2023-01-12,Thursday,3.281416547096919,0.3211487587516872
sarahtran@dixon.com,"770 Katie Walk Apt. 585
Port David, MN 52850",GoldenRod,35.03744996157605,11.935934966559184,35.78392374450292,3.310150346576856,538.941974531203,2023-01-13,Friday,1.9927981660231842,4.00434856379176
randywhite@armstrong.biz,"0506 Pitts Forks
Woodsbury, AL 98082-8186",Teal,32.78494023263413,12.451200012438312,36.66579136924871,3.535802467873828,486.1637990666317,2023-01-14,Saturday,4.714708924195429,1.7334108996071005
tsmith@yahoo.com,"92028 Thomas Mountains Suite 044
New Matthew, MI 02429-0994",Bisque,33.9717220376126,12.284467067067208,38.29572526401705,1.1304769604319769,385.0950070687634,2023-01-15,Sunday,1.3266708439403567,3.1835874540762745
martinezleah@carter.com,"8456 Joseph Locks Suite 926
Christopherport, TN 57784",PaleGreen,33.38599019075222,12.782171794760185,35.55077226680613,3.2287176862706497,527.7837897574573,2023-01-16,Monday,2.3375754896921763,2.8602017799504704
steven00@combs.com,"64460 Morris Fords
Gonzalesmouth, MI 40832",RosyBrown,33.556555671402755,12.960307128914414,37.951946317735135,3.3459223210048927,547.1907493518986,2023-01-17,Tuesday,3.673527975384289,1.770991879008582
blakekent@smith-pena.com,"3933 Brooke Point
Johnsonburgh, DE 22659-3488",Crimson,33.58737339024554,9.95399500605983,37.34573893439929,3.2156668270219866,410.6029439492151,2023-01-18,Wednesday,5.322996537769562,2.335652350478021
amanda03@yahoo.com,"313 Lisa Loop Apt. 543
North Jenniferchester, MN 58819",Brown,34.18818406101828,13.130021664776669,35.42933438847124,3.7905521368804433,583.9778019715428,2023-01-19,Thursday,2.9991076319624983,0.5503180307360275
brandonsmith@yahoo.com,"62106 Nathan Mountain Suite 505
North Matthewborough, AZ 32092-6122",Gold,33.59396354804201,11.520566788562215,36.18913179541947,3.5612152714310823,474.5323294398898,2023-01-20,Friday,1.9383320749340462,1.229630412156686
thardy@perry.com,"39209 Cooper Neck Apt. 541
Tylermouth, ME 94450",SeaGreen,33.236265721508744,10.972554314292411,34.57402758718963,2.931619534651152,414.9350606518193,2023-01-21,Saturday,2.4835867483068617,3.6013943525065506
michael86@yahoo.com,"87270 Garrett Cliffs Suite 361
Brooksberg, MO 26555-2502",LightYellow,33.20891970058922,13.53191346185937,38.95246252162795,3.0465406206892376,550.8133677324173,2023-01-22,Sunday,2.698644673689212,3.339738121203447
ulee@wells.com,"309 Singleton Hollow
Matthewhaven, NJ 68776-7477",LemonChiffon,33.63781167586591,12.039502370469922,34.48718474774243,2.739200466766662,458.78113168424994,2023-01-23,Monday,0.705444555435944,1.3547970715826065
judithsmith@jimenez.biz,"186 Anthony Route
Gordonview, AS 78120-4633",DarkOrange,33.59048580327403,10.942069621017652,36.17049420248099,2.783963128204522,407.5421680134348,2023-01-24,Tuesday,4.710436533630419,5.284884724397188
nblack@smith-romero.biz,"00615 Tracy Islands
New Marcfort, MO 87297-7431",LightCyan,34.195508030962635,12.664192622515646,37.02715036476952,4.330407444211276,581.3089328795,2023-01-25,Wednesday,1.7735387889863086,3.1852750809947428
michaelcampbell@yahoo.com,"96480 White Lane Suite 521
Pattersonhaven, OR 39409-4561",Gray,35.86023651335309,11.730661394277831,36.8821490815068,3.41620997759013,546.5566668627299,2023-01-26,Thursday,4.738412470237206,2.546637179062774
rcarter@crane-thompson.org,"14064 Frazier Hills Apt. 176
Amyborough, MP 77858-0018",MediumVioletRed,33.48193057257537,11.918670307379347,37.31770494919684,3.3363393820041853,503.1750851912004,2023-01-27,Friday,1.0159444137192892,3.9526074988491393
dwhite@gmail.com,"02136 White Grove Suite 418
Marytown, DE 70033",OrangeRed,33.25823783380398,11.514949066574868,37.128039498322295,4.662845304002564,549.131573287217,2023-01-28,Saturday,1.0286905519244136,3.8170842277438988
vancemichelle@gmail.com,"6586 Reginald Crest Apt. 061
North Josephfort, NM 55275",DeepPink,32.319857972167306,12.418113202231622,36.155336204959546,3.222080766760957,482.8309858617018,2023-01-29,Sunday,4.294847373359155,1.2861900558663593
kylemelendez@hotmail.com,"2749 Cunningham Flat Apt. 838
Derekberg, OH 45288",DeepPink,32.43083857908201,13.887275413385504,38.38195597213616,3.772969024644708,557.6082620533542,2023-01-30,Monday,0.9501759831599136,1.258257881051691
richard35@hale-duncan.net,"33940 Craig Throughway Apt. 334
Martinview, IL 62015-0314",GhostWhite,31.44597248275779,12.846499067474369,37.86921693600857,3.420149530164856,484.87696493512857,2023-01-31,Tuesday,4.291237368267048,4.488105312579313
waltonkaren@gmail.com,"355 Villegas Isle Apt. 070
West Jenniferview, NM 26775-4339",Green,35.74266980593494,10.889828283005029,35.565436237139735,6.115198945760052,669.9871405017029,2023-02-01,Wednesday,1.2886586409152938,1.7386160026813369
contrerastiffany@gmail.com,"439 Todd Summit Apt. 478
Mooreland, AR 31655",CadetBlue,34.012619460656374,12.914570094327916,36.04620351842453,3.488029991222591,547.7099885778625,2023-02-02,Thursday,4.0462109878689985,0.2676300222005699
rogerstiffany@wilson-horne.com,"30700 Justin Ports
Port David, PA 52171-5921",DarkOliveGreen,34.14039342796294,11.568526641744768,38.918748541019504,4.082855278762214,537.8252822957112,2023-02-03,Friday,0.5499437489939206,5.30834247736415
waltercharles@sanders.net,"291 Stephen Glens Apt. 532
Jacquelineton, NJ 53606-5656",IndianRed,32.37798965892753,11.971750786570595,37.19936752783635,2.8296995751470893,408.2169017707518,2023-02-04,Saturday,5.20230782101584,2.9457258500676766
john96@chan-anderson.biz,"04290 Barron Square
Laurenmouth, AS 79917-9544",Snow,33.17233109074306,13.07869243953642,37.329818625212354,5.405406467229508,663.0748176067602,2023-02-05,Sunday,0.5320528498594498,5.133175432743051
bushsharon@barber.com,"0013 Andre Field
Whitebury, AZ 68447-6306",DarkSeaGreen,33.24732220295966,11.956426484854196,36.5173461200418,3.451750709833103,506.37586675019753,2023-02-06,Monday,3.1076560479114512,1.842830117695807
nicolegay@jennings.com,"50718 Timothy Light
Garciaport, SC 60266-6696",BlueViolet,33.59891333929404,13.252737094184228,37.30596141998359,2.935577273740486,528.4193296952955,2023-02-07,Tuesday,0.4968073052494438,2.5153049741729823
rchambers@hotmail.com,"53964 Weaver Brook Suite 861
Stevensonshire, NY 18128",OliveDrab,33.08529799058909,13.093537281195058,38.31564796064117,4.75036007144446,632.1235881419656,2023-02-08,Wednesday,2.312492291586549,3.2600020240534744
gomezalicia@hotmail.com,"506 Allison Cove Apt. 766
Weeksstad, AS 71308",MediumSpringGreen,32.278443347919655,12.527471744522868,36.688366542504845,3.5314023030588984,488.2702979651482,2023-02-09,Thursday,2.9574721241321686,2.8156188856739615
potterkenneth@strickland.com,"2559 Harris Pines Apt. 514
Michaelshire, ME 21753-8834",MediumSlateBlue,33.441553044751224,11.235968954252517,37.05261630809583,3.904479379627935,508.7357409506604,2023-02-10,Friday,1.6674068868057663,0.7912775796175006
charlesjackson@brady-fuller.net,"3802 Veronica Causeway
East Patrickfurt, DC 84522",GhostWhite,32.86530120924307,12.074830167957376,35.56917031744619,2.399079789790412,411.1869635742789,2023-02-11,Saturday,3.731642360282486,5.0015850052075805
jacquelinewest@pace-herrera.com,"592 Villanueva Village
Woodsstad, AK 20530",Purple,31.52619789823981,12.045331979699332,38.50588332918249,2.847709026474498,409.09452619233787,2023-02-12,Sunday,0.8748665171099793,2.8207445008907905
stevenjohnson@yahoo.com,"PSC 4427, Box 6116
APO AP 87584-5187",SandyBrown,33.000849640152055,11.230743306761044,36.99529016635977,3.781703565104839,467.8009243667916,2023-02-13,Monday,1.3803294326638402,2.7088989990948757
johnsonchelsea@gmail.com,"19270 Velasquez Coves
Boylechester, AZ 51480",LightCyan,32.088380630448206,11.90784409977911,35.18912244437772,4.34977841863416,512.165866388158,2023-02-14,Tuesday,0.8425306805257254,1.3305603302589337
jenniferjenkins@jones.com,"USNS Jacobs
FPO AE 71507-1312",LightSalmon,33.26544447284578,13.05221038516131,38.77566529611688,4.574287716419565,608.2718166151668,2023-02-15,Wednesday,4.435454327239267,4.804000642527344
ebutler@rogers-gonzalez.com,"001 Estrada Union
Lewismouth, TN 47360",Chartreuse,32.992573196692234,13.004362005673078,36.98504141740091,4.620416384895069,589.0264897562791,2023-02-16,Thursday,2.2695658402794066,0.43504793860397456
ellenlucas@cox.org,"86268 Davis Corner
North Danielview, CT 59551-9382",DarkGoldenRod,33.86318870719846,11.52352268106905,35.9380452301724,3.0130325004194374,444.0538265727727,2023-02-17,Friday,3.147341955773181,1.2312436495712185
elizabethnunez@vasquez-nelson.net,"209 Andrew Viaduct
Port Anna, OR 01627-8037",Cornsilk,32.59209322575472,10.314717921893896,36.72902940108787,4.791108744558267,493.18126139071865,2023-02-18,Saturday,3.197558882862185,5.197285245640607
ramirezjacob@turner.com,"19704 Kaitlin Flat
West Andrewtown, VI 38642",Magenta,32.381034590963445,12.433128529733452,37.62690680204789,4.334001444341368,532.724805462904,2023-02-19,Sunday,5.180952852608301,0.8295339799235129
brian51@cook.info,"0508 Terrance Cliff
Rebekahtown, NC 48724-8308",SaddleBrown,31.517121802506228,10.745188554182882,38.79123468689964,1.4288238768282668,275.9184206503857,2023-02-20,Monday,1.4441111864062492,3.722952604868763
victoriajohnson@gmail.com,"2082 Christopher Place Apt. 081
Cynthiahaven, HI 99393-8910",DarkViolet,33.45430192604019,11.016755636715027,37.6373109611636,4.137000388171067,511.0387860511611,2023-02-21,Tuesday,2.172449791087047,3.8568223607636973
lawrencewalton@hotmail.com,"584 Patterson Falls
West Alicia, DE 45751",Chocolate,32.21552741998912,12.216854693359824,36.95395970110429,2.910530822492482,438.4177420114685,2023-02-22,Wednesday,5.311244645334536,4.128056386220246
ashleymoreno@gmail.com,"11430 Meza Green Suite 037
Martinezborough, FL 40624-8726",DarkViolet,31.673915503274955,12.329147021418828,37.07437106706513,3.982462318955639,475.7250679098812,2023-02-23,Thursday,2.6502178805638126,4.889872448963782
wesleyvance@moore.com,"210 Johnson Street Suite 717
New Bethanyborough, MO 84817",Magenta,33.717554613005134,10.8069660677747,36.01231723045213,3.701229217020273,483.54319386538816,2023-02-24,Friday,1.60801030497948,3.42139518216262
edwardbrown@yahoo.com,"2971 Angela Island
Lake Timothychester, NE 48734-6685",HotPink,33.21547157476038,12.135101396955722,37.14209368933963,5.8405058759314255,663.8036932755082,2023-02-25,Saturday,1.5857530261909571,1.5851324564938118
youngellen@hotmail.com,"994 Joel Highway Suite 216
New Jessicafort, UT 14179",DodgerBlue,31.574138022873235,12.94155572990243,36.72527682557127,4.560396067343641,544.4092721605869,2023-02-26,Sunday,4.9652410464567565,4.962856867259535
robin80@yahoo.com,"928 Bailey Road
East Mary, DE 11678-5634",Turquoise,33.89457038870139,13.300299363336556,36.393683855020775,4.4900020655598345,630.1567281670505,2023-02-27,Monday,0.8497515554405042,2.537074776176756
dana59@hotmail.com,"31927 Jill Mountain
South Jessica, MN 63418",Blue,33.12869268643142,10.39845771308564,36.68339299807869,3.859817998874009,461.11224843060927,2023-02-28,Tuesday,3.3051826558931965,4.266688591232468
bwilliams@hotmail.com,"1549 Walker Passage Apt. 463
West Calvin, AZ 03144",PaleVioletRed,34.3703270461643,11.887800415781037,37.86144725932397,3.0466201888222324,491.9115050963458,2023-03-01,Wednesday,1.5556515490549545,5.07845266012675
whitetyler@anderson-avery.com,"4547 Stafford Throughway Apt. 178
North Patrick, MD 60768-4837",MidnightBlue,34.08026009173408,11.591439703136588,36.456898410524325,4.652854446136777,574.4156896079882,2023-03-02,Thursday,4.705046770142641,0.33063386337707706
rwilliams@trujillo.biz,"54560 Thompson Creek Apt. 029
New Brianville, FL 84430-8588",BlanchedAlmond,31.42522688085481,13.27147504252467,37.23984661097634,4.022102909528949,530.766718654762,2023-03-03,Friday,1.5510174999337563,4.905652217547969
randall85@williams.com,"5086 Morales Islands Apt. 099
New Patricia, IL 78823",Black,33.62530726457669,12.988220598633102,39.67259095594186,3.9694177591077393,581.7987976770314,2023-03-04,Saturday,1.4715573163322937,5.079412373622781
kevin45@mathews.net,"02393 Baker Falls
New Georgeport, ND 36338-5110",DodgerBlue,31.8627411090001,14.039867262521906,37.02226898591233,3.7382251733253336,556.2981411740467,2023-03-05,Sunday,3.114716771614734,1.416995580866019
deborah48@white.com,"1693 Gary Mission Suite 479
Lake Kelly, MO 68205",DarkGreen,33.29258730730077,11.906507762219915,38.42286529341121,3.37668749953603,502.132789227254,2023-03-06,Monday,1.8876067230801752,2.402595456680746
hoganrichard@george.com,"4929 Michelle Grove
Lake Alexis, MT 92147-1660",BlanchedAlmond,33.74922777081331,11.13714030231066,38.40137368953426,4.595522708601322,556.1863688687886,2023-03-07,Tuesday,4.29859510459354,2.735025182363187
kelly24@lewis.info,"983 Ross Glen
West Jessica, NJ 42860-5757",Bisque,34.14496898723948,12.902664889103926,36.61119877576035,2.2239934582520533,475.0716298996618,2023-03-08,Wednesday,1.9860930946296,2.346884537777724
katherinegray@yahoo.com,"685 Sexton Ranch Suite 125
Lake Robertshire, NE 04469-3024",Cyan,31.12397434991195,12.386516256494852,35.63211221551042,4.288486770885737,486.9470538397658,2023-03-09,Thursday,1.1003802412508057,2.920218712642078
efoster@williamson-boyd.org,"4968 Bennett Manors
Rogerschester, IL 81579-8333",Lavender,34.27824787999725,11.822721745594304,36.30854529439036,2.11738254152726,434.1442020262987,2023-03-10,Friday,3.7053155620716947,0.9689334872752204
jordandavid@gmail.com,"61502 Parker Vista Apt. 363
Jonesshire, GU 33532",Violet,33.66661568345138,10.9857637851215,36.35250276938114,0.9364975973183264,304.1355915788555,2023-03-11,Saturday,3.605226515413571,2.156809007635883
sanchezamber@scott-patterson.com,"257 Hunt Manors
South Charlottefort, CT 15033",Fuchsia,32.25997326555701,14.132893457553363,37.023479236405706,3.7620704427115657,571.2160048349454,2023-03-12,Sunday,3.30812563587529,4.619581753112905
tinayoung@hotmail.com,"83995 Owens Course Apt. 747
South Jennifer, NJ 29942",MistyRose,35.43316530057876,11.912210479900578,36.08964365766702,4.00096358646012,583.0796356620574,2023-03-13,Monday,3.9605681092508513,3.530204685291875
alicia28@fuller.com,"8055 Robinson Brooks Apt. 657
Walterview, KY 83019",CadetBlue,31.967320947882403,11.481587147836263,39.24096484164356,3.5325171645393527,445.74984123965226,2023-03-14,Tuesday,1.6755654518898953,1.8391119208879287
rileyalejandro@gmail.com,"Unit 1475 Box 4215
DPO AE 39546-5591",LightSteelBlue,32.149060522105984,10.04731473507118,37.18144731064989,3.5350884276189447,392.9922559140308,2023-03-15,Wednesday,4.242553465688851,4.365951980381804
oliviamarshall@sawyer-sellers.com,"Unit 5934 Box 9748
DPO AA 37361-3043",Brown,33.918844177834046,12.428736927868275,37.30536187928602,4.158214652664192,565.9943634015268,2023-03-16,Thursday,3.8828359830332424,2.37219225260291
hortonrobert@hotmail.com,"31309 Stacey Keys Apt. 979
South Jason, KS 35357",Salmon,33.20061634140451,11.965980266792482,36.831535850846905,3.549036057426973,499.1401524490539,2023-03-17,Friday,3.402558214287155,2.258956430705982
montgomerycheyenne@hotmail.com,"1812 Sandra Shoal Apt. 350
Amandamouth, SC 87794-1628",FireBrick,32.53677489754807,11.121366060509414,36.97937237345656,4.129254688094536,510.5394216996283,2023-03-18,Saturday,1.7818134073295593,3.315651100425009
martinkristi@sanchez-coleman.com,"PSC 1893, Box 7023
APO AA 73445",Lime,34.08366330162949,8.668349517101323,35.906756365793065,2.2524459633808416,308.52774655803336,2023-03-19,Sunday,1.0045423121608563,5.417525438115565
jefferycampbell@gmail.com,"381 Ashley Locks Suite 366
North Migueltown, TX 09795-0494",GreenYellow,33.02502013857587,12.504219807675254,37.64583878801402,4.051382465375181,561.5165319790891,2023-03-20,Monday,3.8997877921327575,4.199551964863894
webertom@phelps.com,"189 Crawford Hill Apt. 746
New Madison, WV 14108-4333",DarkOrchid,31.26810421075072,12.132509111641538,35.4567981489283,3.0720761414868827,423.4705331738239,2023-03-21,Tuesday,4.237231013286636,1.544167463964818
aschmidt@johnson.biz,"Unit 1743 Box 8085
DPO AE 47693-8164",Blue,32.21292383005795,11.732991461588078,35.633953947400784,4.331863026751083,513.1531118530668,2023-03-22,Wednesday,3.7611404419815453,3.9927176743735355
lisadelgado@gmail.com,"57993 Jennifer Unions Suite 685
Emilyville, OK 53366-2375",Olive,33.499506100675546,11.946590884981754,36.486325072393406,3.937862643180167,529.1945188649573,2023-03-23,Thursday,0.7222028755654695,3.942237462503048
sharongraves@yahoo.com,"73098 Ronald Port
Cliffordborough, MO 37479-9244",Wheat,32.90485366735398,12.556107616938167,37.80550943244919,0.2699010899842742,314.4385182951061,2023-03-24,Friday,4.847649184991565,3.2057143692631844
flevine@gmail.com,"5292 Melanie Crescent Apt. 064
Fischerborough, NV 85721-5045",AliceBlue,32.204654645678524,12.480701517118195,37.680287608367976,3.2794662600656097,478.5842860083426,2023-03-25,Saturday,4.091470619773742,1.7801338095068282
rskinner@johnson-jefferson.com,"24725 Neal Lock
Cynthiaville, NY 51578",OliveDrab,32.67515450844823,12.594194066191111,37.68387537364701,2.5717778354776577,444.5821649786528,2023-03-26,Sunday,3.5122973404496713,4.50172983875751
kiarakim@harris.org,"1502 Gonzalez Throughway
Kathrynchester, FM 86014-7194",Linen,32.99838766242905,10.946841939586896,37.64780805527063,3.8260306175375134,475.0154070877503,2023-03-27,Monday,4.836221989210963,3.149086635749357
rachelrodriguez@lara-waters.com,"35466 Tommy Stream
Port Daniellemouth, KS 68863-6330",LightSlateGray,33.9431185791017,11.48419869378604,36.83936583281821,2.402453833414224,436.7205558562188,2023-03-28,Tuesday,1.8483357406397725,1.6152759231940295
dbrown@gmail.com,"76666 Kathy Locks
Port Susan, ME 64335",Indigo,33.55210836340867,11.120870867123784,36.80837605948795,4.02781384191709,521.1953105318003,2023-03-29,Wednesday,0.8537946118617874,1.8225882168135177
mary45@gmail.com,"33213 Tanner Knolls Apt. 519
Whiteborough, OR 37119-7790",Lime,33.67683086814267,10.971392430875488,37.72236711094261,3.629339915268192,478.1830597118797,2023-03-30,Thursday,2.2984618187357313,0.29899748565930945
marcusleach@floyd.org,"Unit 3998 Box 4348
DPO AA 37629",SteelBlue,32.64194636558817,11.588948579712495,36.32214091690131,3.189609941879746,432.48116855701767,2023-03-31,Friday,1.805985047477221,1.3213210927707788
lmunoz@yahoo.com,"2100 Austin Camp Apt. 943
Anthonymouth, WV 24243-3781",Olive,33.42121218172261,10.706641521307748,35.76615350038372,3.393975043434297,438.30370784642975,2023-04-01,Saturday,5.152814561451451,4.841569849145792
dvasquez@wiley.com,"967 Chloe Springs Suite 554
Lake Ashley, GA 03230",HoneyDew,32.76707608122926,11.07625934092972,34.77975050203264,2.574948470025072,388.9405487921943,2023-04-02,Sunday,2.9120894459641935,1.580979103491554
dylanmartin@hotmail.com,"42644 Helen Keys Apt. 103
Jessicahaven, KS 89406-1960",MidnightBlue,33.11995442833815,12.953262542191796,37.03427958207978,3.4720213800343784,534.7714849461672,2023-04-03,Monday,3.8322634896463588,1.85166705937241
xkaufman@gmail.com,"02342 Melissa Islands
Smithhaven, KS 68335",DarkViolet,35.37187609232446,10.572466600106116,36.86218334634355,4.198349060814376,537.9157529213054,2023-04-04,Tuesday,3.3560686565779734,0.26107001008698527
jasonhensley@yahoo.com,"97262 Brian Skyway
Lake Marissa, GU 96859",Sienna,33.9760825800378,11.658036814224134,37.42527868006791,2.086348146609663,407.8763782204976,2023-04-05,Wednesday,1.0746153331877588,1.80387885096749
gstrong@hotmail.com,"7875 Landry Road Apt. 947
Brownshire, NC 10074-7735",Pink,34.03416353106073,13.592512657946294,36.83865678634849,3.605933917733071,618.8459704239658,2023-04-06,Thursday,1.5846218397400371,1.0779010740106019
arnoldsamuel@wilson.com,"949 Tapia Viaduct
Martinezfurt, CT 79271-8205",LightSkyBlue,32.77049215854934,11.371767361249,35.26149811626243,4.034386130357466,502.77107456549606,2023-04-07,Friday,2.169011282354874,0.5108649160935209
scottrose@yahoo.com,"50639 Sarah Isle Apt. 268
Yangmouth, MO 05540",SaddleBrown,33.50381038174352,11.233414953540922,37.21115258135112,2.320550249888456,397.420584096457,2023-04-08,Saturday,0.5500161852371361,5.265944279095077
salazarkaren@hotmail.com,"51173 Burton Wall Apt. 417
Prestonville, NY 37002",SteelBlue,31.874551694585367,10.290350765056484,36.929761561703394,3.491093337009152,392.2852442462675,2023-04-09,Sunday,1.9207672674851346,2.5766369902808557
susanibarra@yahoo.com,"426 Scott Radial Apt. 065
Abigailstad, MS 16590-2222",Thistle,32.53323998265473,14.121783839255324,38.40632901011416,5.320093863780987,689.2356997616951,2023-04-10,Monday,2.7220384757711527,3.4103829255721307
nhenry@hotmail.com,"3874 Harper Plaza
North Nancy, ME 96802-9462",BlanchedAlmond,34.85131416586477,12.41554196333362,37.67232248424959,3.130538462464844,543.1326262891694,2023-04-11,Tuesday,3.8610913701152816,5.113350425977318
millerrachel@gallagher-nichols.com,"Unit 4742 Box 9517
DPO AE 67219-3123",Turquoise,34.21146128149797,10.770248917443364,34.649800047407126,4.985204970864011,577.7360248512277,2023-04-12,Wednesday,0.7476207500949489,2.181938696367876
garciakevin@gmail.com,"845 Colleen Ways
Lake Matthewview, VT 65340-3159",Orange,33.45961931752967,12.664390524735165,36.36684324701071,1.726962043188511,436.5807403475482,2023-04-13,Thursday,3.8587586104638048,0.24587866711650455
philliproberson@yahoo.com,"Unit 0373 Box 8981
DPO AA 89902",Beige,34.200539409318985,12.667808875387266,37.48704924855169,3.7016222869142337,553.9946735912697,2023-04-14,Friday,4.71611595383474,1.3218888754834504
kstafford@estes-nguyen.com,"PSC 4856, Box 1297
APO AA 17032-7944",YellowGreen,31.169506798711588,13.970181074130446,36.67395273856423,1.7851739448879638,427.3565308022928,2023-04-15,Saturday,4.261957472730942,4.729675339957197
kennethperry@bowen.org,"272 Frederick Lodge
East Andrew, FL 07414",SlateGray,32.518196813999246,11.509253453525044,36.59928908739349,3.0226757598626595,424.7287739291025,2023-04-16,Sunday,0.6258777538157301,3.4235756203538266
prussell@lopez.com,"9985 Wolf Pass
Brandimouth, CA 63346",Bisque,34.523019620716326,11.405770450141056,36.378271013194265,4.041244969129275,541.0498309594356,2023-04-17,Monday,3.3735907987195506,1.4507363501903892
mosleyjacob@yahoo.com,"PSC 1790, Box 8872
APO AE 01821-4769",Orange,33.66599032199544,12.263717676034362,38.86023443032663,3.13952693504287,469.38314617236114,2023-04-18,Tuesday,4.324803778617962,0.44596891154371177
rhaas@yahoo.com,"4502 Jennifer Prairie Suite 029
Lake Jesse, LA 02328-3633",DimGray,31.60983957338964,12.71070130045925,36.16646339192148,2.562818810803233,444.5455496511082,2023-04-19,Wednesday,4.037701591372577,4.736927465801647
antonioharris@hotmail.com,"4307 Nicholas Drive Apt. 259
Ramirezberg, AS 59832",MediumBlue,33.70088553901973,13.471577671948916,37.0716431982524,2.3790764968915394,492.55683370047706,2023-04-20,Thursday,5.260625643342619,4.563523663390428
